timestamp,bandwidthInMbps,flow,band
2018-07-25 05:55:00,74240.74459157333,2084.0350165564305,72156.7095750169
2018-07-25 06:00:00,73600.83754624,1444.1279712231044,72156.7095750169
2018-07-25 06:05:00,74785.06820749333,2628.358632476433,72156.7095750169
2018-07-25 06:10:00,75076.12507698667,2919.415501969779,72156.7095750169
2018-07-25 06:15:00,72156.70957522666,2.0976585801690817e-07,72156.7095750169
2018-07-25 06:20:00,71949.22688354665,0.0,71949.22688354665
2018-07-25 06:25:00,71689.06881677333,0.0,71689.06881677333
2018-07-25 06:30:00,71876.95645218667,0.0,71876.95645218667
2018-07-25 06:35:00,71056.12626309333,0.0,71056.12626309333
2018-07-25 06:40:00,70916.75457194667,0.0,70916.75457194667
2018-07-25 06:45:00,70790.65768773333,0.0,70790.65768773333
2018-07-25 06:50:00,71111.06486485334,0.0,71111.06486485334
2018-07-25 06:55:00,71205.68840746666,0.0,71205.68840746666
2018-07-25 07:00:00,71044.02435842666,0.0,71044.02435842666
2018-07-25 07:05:00,77948.5716244,5791.862049383111,72156.7095750169
2018-07-25 07:10:00,72983.12501608,826.4154410631018,72156.7095750169
2018-07-25 07:15:00,71659.83434085333,0.0,71659.83434085333
2018-07-25 07:20:00,71813.10474738668,0.0,71813.10474738668
2018-07-25 07:25:00,71372.05253474666,0.0,71372.05253474666
2018-07-25 07:30:00,72114.38793,0.0,72114.38793
2018-07-25 07:35:00,72205.96613682667,49.25656180977239,72156.7095750169
2018-07-25 07:40:00,72109.00835885333,0.0,72109.00835885333
2018-07-25 07:45:00,72176.70869216,19.99911714310292,72156.7095750169
2018-07-25 07:50:00,72247.40549487999,90.69591986309388,72156.7095750169
2018-07-25 07:55:00,90292.89842613332,18136.18885111643,72156.7095750169
2018-07-25 08:00:00,78446.78363357333,6290.0740585564345,72156.7095750169
2018-07-25 08:05:00,73163.99891584,1007.289340823103,72156.7095750169
2018-07-25 08:10:00,74276.36105898666,2119.651483969763,72156.7095750169
2018-07-25 08:15:00,75247.34187410667,3090.632299089775,72156.7095750169
2018-07-25 08:20:00,75888.4041996,3731.694624583106,72156.7095750169
2018-07-25 08:25:00,79334.30090514667,7177.59133012977,72156.7095750169
2018-07-25 08:30:00,73423.97227669333,1267.2627016764309,72156.7095750169
2018-07-25 08:35:00,72794.46151197332,637.7519369564252,72156.7095750169
2018-07-25 08:40:00,73236.24880912,1079.539234103111,72156.7095750169
2018-07-25 08:45:00,75199.10856682668,3042.3989918097795,72156.7095750169
2018-07-25 08:50:00,75281.25162253334,3124.542047516443,72156.7095750169
2018-07-25 08:55:00,76323.82252693333,4167.112951916439,72156.7095750169
2018-07-25 09:00:00,72914.33121861333,757.6216435964307,72156.7095750169
2018-07-25 09:05:00,72886.40703978667,729.6974647697789,72156.7095750169
2018-07-25 09:10:00,88673.59559767999,16516.886022663093,72156.7095750169
2018-07-25 09:15:00,87618.190114,15461.480538983102,72156.7095750169
2018-07-25 09:20:00,74413.32933757333,2256.619762556438,72156.7095750169
2018-07-25 09:25:00,85445.68093141333,13288.971356396432,72156.7095750169
2018-07-25 09:30:00,81512.38383485333,9355.674259836436,72156.7095750169
2018-07-25 09:35:00,76917.14849109334,4760.43891607644,72156.7095750169
2018-07-25 09:40:00,78397.95643981334,6241.2468647964415,72156.7095750169
2018-07-25 09:45:00,78581.56611101332,6424.856535996427,72156.7095750169
2018-07-25 09:50:00,79493.72920629333,7337.019631276431,72156.7095750169
2018-07-25 09:55:00,80165.78912576,8009.079550743103,72156.7095750169
2018-07-25 10:00:00,80038.17388608,7881.4643110631005,72156.7095750169
2018-07-25 10:05:00,80899.30771656,8742.598141543102,72156.7095750169
2018-07-25 10:10:00,81802.14806661333,9645.438491596433,72156.7095750169
2018-07-25 10:15:00,83433.92796813333,11277.218393116433,72156.7095750169
2018-07-25 10:20:00,84702.40666090666,12545.69708588977,72156.7095750169
2018-07-25 10:25:00,85633.84028650666,13477.130711489765,72156.7095750169
2018-07-25 10:30:00,88896.37359952,16739.6640245031,72156.7095750169
2018-07-25 10:35:00,88447.11062152,16290.401046503102,72156.7095750169
2018-07-25 10:40:00,88068.08952157333,15911.379946556437,72156.7095750169
2018-07-25 10:45:00,89122.45901442665,16965.74943940976,72156.7095750169
2018-07-25 10:50:00,89796.21470949333,17639.505134476436,72156.7095750169
2018-07-25 10:55:00,91134.12128112,18977.4117061031,72156.7095750169
2018-07-25 11:00:00,88883.03817506667,16726.328600049776,72156.7095750169
2018-07-25 11:05:00,89337.14749346668,17180.43791844978,72156.7095750169
2018-07-25 11:10:00,90556.22562117333,18399.516046156437,72156.7095750169
2018-07-25 11:15:00,94269.63713157334,22112.927556556446,72156.7095750169
2018-07-25 11:20:00,95594.07645831999,23437.366883303097,72156.7095750169
2018-07-25 11:25:00,94483.59820047999,22326.888625463092,72156.7095750169
2018-07-25 11:30:00,89973.61450410666,17816.904929089767,72156.7095750169
2018-07-25 11:35:00,91081.56593370668,18924.85635868978,72156.7095750169
2018-07-25 11:40:00,92579.77526088001,20423.065685863112,72156.7095750169
2018-07-25 11:45:00,93487.48176031999,21330.772185303096,72156.7095750169
2018-07-25 11:50:00,94356.74869101334,22200.03911599645,72156.7095750169
2018-07-25 11:55:00,95610.66019818667,23453.950623169774,72156.7095750169
2018-07-25 12:00:00,96573.67836064001,24416.968785623118,72156.7095750169
2018-07-25 12:05:00,98703.40218338667,26546.692608369776,72156.7095750169
2018-07-25 12:10:00,109008.92838061335,36852.21880559645,72156.7095750169
2018-07-25 12:15:00,101269.56671826667,29112.85714324977,72156.7095750169
2018-07-25 12:20:00,102583.68891463999,30426.979339623096,72156.7095750169
2018-07-25 12:25:00,105749.49711109334,33592.787536076445,72156.7095750169
2018-07-25 12:30:00,104679.94057778668,32523.231002769782,72156.7095750169
2018-07-25 12:35:00,105958.68239253333,33801.972817516435,72156.7095750169
2018-07-25 12:40:00,106865.5938032,34708.8842281831,72156.7095750169
2018-07-25 12:45:00,108236.23447106667,36079.52489604977,72156.7095750169
2018-07-25 12:50:00,108408.52685805334,36251.81728303645,72156.7095750169
2018-07-25 12:55:00,110625.96955106666,38469.25997604977,72156.7095750169
2018-07-25 13:00:00,111248.40970957335,39091.70013455645,72156.7095750169
2018-07-25 13:05:00,112250.33448026667,40093.62490524977,72156.7095750169
2018-07-25 13:10:00,112961.02035904,40804.31078402311,72156.7095750169
2018-07-25 13:15:00,114753.63811605333,42596.92854103644,72156.7095750169
2018-07-25 13:20:00,115311.35720514666,43154.647630129766,72156.7095750169
2018-07-25 13:25:00,115437.76655266667,43281.05697764977,72156.7095750169
2018-07-25 13:30:00,115031.39844352001,42874.688868503115,72156.7095750169
2018-07-25 13:35:00,114871.61335584,42714.90378082311,72156.7095750169
2018-07-25 13:40:00,115108.83102581333,42952.12145079643,72156.7095750169
2018-07-25 13:45:00,115269.49179069334,43112.782215676445,72156.7095750169
2018-07-25 13:50:00,114816.11179893333,42659.40222391643,72156.7095750169
2018-07-25 13:55:00,114869.99343106666,42713.28385604976,72156.7095750169
2018-07-25 14:00:00,120239.47486818666,48082.76529316977,72156.7095750169
2018-07-25 14:05:00,135145.18373696,62988.4741619431,72156.7095750169
2018-07-25 14:10:00,111073.22925906666,38916.51968404977,72156.7095750169
2018-07-25 14:15:00,109833.37355077334,37676.66397575644,72156.7095750169
2018-07-25 14:20:00,107938.95439744,35782.244822423105,72156.7095750169
2018-07-25 14:25:00,105788.72646666667,33632.01689164978,72156.7095750169
2018-07-25 14:30:00,104441.31055885334,32284.60098383644,72156.7095750169
2018-07-25 14:35:00,104529.73051450666,32373.02093948977,72156.7095750169
2018-07-25 14:40:00,103329.77153034665,31173.06195532976,72156.7095750169
2018-07-25 14:45:00,98613.63424058666,26456.924665569764,72156.7095750169
2018-07-25 14:50:00,95923.66924749332,23766.959672476427,72156.7095750169
2018-07-25 14:55:00,93199.74886944,21043.0392944231,72156.7095750169
2018-07-25 15:00:00,89871.06979221333,17714.36021719643,72156.7095750169
2018-07-25 15:05:00,87820.63814317333,15663.928568156436,72156.7095750169
2018-07-25 15:10:00,85647.24935469334,13490.539779676445,72156.7095750169
2018-07-25 15:15:00,82493.079342,10336.369766983102,72156.7095750169
2018-07-25 15:20:00,79364.69532210667,7207.98574708977,72156.7095750169
2018-07-25 15:25:00,76915.15577130666,4758.446196289762,72156.7095750169
2018-07-25 15:30:00,78337.57094149334,6180.861366476442,72156.7095750169
2018-07-25 15:35:00,76426.42130872,4269.711733703109,72156.7095750169
2018-07-25 15:40:00,73408.65931978668,1251.9497447697795,72156.7095750169
2018-07-25 15:45:00,70339.47645834667,0.0,70339.47645834667
2018-07-25 15:50:00,67467.09178373334,0.0,67467.09178373334
2018-07-25 15:55:00,64456.44642248,0.0,64456.44642248
